index,date,year,weekday,title,performance_type,age_rating,venue,time,ticket_status,premiere,repertoire,season
1505,5/8/2021,2021,суббота,Орландо,Балет,18+,Новая сцена,12:00,sold,3/24/2021,TRUE,246
1506,5/8/2021,2021,суббота,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,246
1507,5/8/2021,2021,суббота,Орландо,Балет,18+,Новая сцена,19:00,sold,3/24/2021,TRUE,246
1510,5/9/2021,2021,воскресенье,Орландо,Балет,18+,Новая сцена,14:00,sold,3/24/2021,TRUE,246
1511,5/9/2021,2021,воскресенье,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,246
1513,5/11/2021,2021,вторник,Баядерка,Балет,12+,Историческая сцена,19:00,sold,1/24/2013,TRUE,246
1514,5/12/2021,2021,среда,Баядерка,Балет,12+,Историческая сцена,19:00,sold,1/24/2013,TRUE,246
1516,5/13/2021,2021,четверг,Баядерка,Балет,12+,Историческая сцена,19:00,sold,1/24/2013,TRUE,246
1517,5/14/2021,2021,пятница,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,246
1518,5/15/2021,2021,суббота,Драгоценности,Балет,6+,Историческая сцена,12:00,sold,5/5/2012,TRUE,246
1519,5/15/2021,2021,суббота,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,246
1520,5/16/2021,2021,воскресенье,Драгоценности,Балет,6+,Историческая сцена,14:00,sold,5/5/2012,TRUE,246
1521,5/18/2021,2021,вторник,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,246
1522,5/19/2021,2021,среда,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,246
1523,5/19/2021,2021,среда,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,246
1524,5/20/2021,2021,четверг,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,246
1525,5/20/2021,2021,четверг,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,246
1527,5/21/2021,2021,пятница,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,246
1529,5/22/2021,2021,суббота,Этюды,Балет,16+,Новая сцена,12:00,sold,3/19/2017,TRUE,246
1530,5/22/2021,2021,суббота,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,246
1531,5/22/2021,2021,суббота,Этюды,Балет,16+,Новая сцена,19:00,sold,3/19/2017,TRUE,246
1533,5/23/2021,2021,воскресенье,Этюды,Балет,16+,Новая сцена,14:00,sold,3/19/2017,TRUE,246
1535,5/23/2021,2021,воскресенье,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,246
1537,5/26/2021,2021,среда,Легенда о любви,Балет,12+,Историческая сцена,19:00,sold,10/23/2014,TRUE,246
1542,5/28/2021,2021,пятница,Легенда о любви,Балет,12+,Историческая сцена,19:00,sold,10/23/2014,TRUE,246
1545,5/29/2021,2021,суббота,Легенда о любви,Балет,12+,Историческая сцена,12:00,sold,10/23/2014,TRUE,246
1546,5/29/2021,2021,суббота,Легенда о любви,Балет,12+,Историческая сцена,19:00,sold,10/23/2014,TRUE,246
1549,5/30/2021,2021,воскресенье,Легенда о любви,Балет,12+,Историческая сцена,14:00,sold,10/23/2014,TRUE,246
1551,6/1/2021,2021,вторник,Сильфида,Балет,12+,Новая сцена,19:00,sold,2/20/2008,TRUE,246
1552,6/2/2021,2021,среда,Четыре персонажа в поисках сюжета,Балет,12+,Новая сцена,19:00,sold,9/10/2020,TRUE,246
1553,6/3/2021,2021,четверг,Четыре персонажа в поисках сюжета,Балет,12+,Новая сцена,19:00,sold,9/10/2020,TRUE,246
1555,6/4/2021,2021,пятница,Артефакт-сюита,Балет,12+,Новая сцена,19:00,sold,11/20/2018,TRUE,246
1558,6/5/2021,2021,суббота,Артефакт-сюита,Балет,12+,Новая сцена,12:00,sold,11/20/2018,TRUE,246
1559,6/5/2021,2021,суббота,Артефакт-сюита,Балет,12+,Новая сцена,19:00,sold,11/20/2018,TRUE,246
1561,6/6/2021,2021,воскресенье,Артефакт-сюита,Балет,12+,Новая сцена,14:00,sold,11/20/2018,TRUE,246
1564,6/9/2021,2021,среда,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,246
1565,6/10/2021,2021,четверг,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,246
1567,6/11/2021,2021,пятница,Зимняя сказка,Балет,12+,Историческая сцена,19:00,sold,4/4/2019,TRUE,246
1568,6/11/2021,2021,пятница,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,246
1570,6/12/2021,2021,суббота,Зимняя сказка,Балет,12+,Историческая сцена,12:00,sold,4/4/2019,TRUE,246
1571,6/12/2021,2021,суббота,Зимняя сказка,Балет,12+,Историческая сцена,19:00,sold,4/4/2019,TRUE,246
1572,6/12/2021,2021,суббота,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,246
1574,6/13/2021,2021,воскресенье,Тоска,Опера,12+,Новая сцена,14:00,sold,4/21/2021,TRUE,246
1575,6/16/2021,2021,среда,Этюды,Балет,16+,Новая сцена,19:00,sold,3/19/2017,TRUE,246
1576,6/17/2021,2021,четверг,Этюды,Балет,16+,Новая сцена,19:00,sold,3/19/2017,TRUE,246
1578,6/19/2021,2021,суббота,Орландо,Балет,18+,Новая сцена,12:00,sold,3/24/2021,TRUE,246
1579,6/19/2021,2021,суббота,Орландо,Балет,18+,Новая сцена,19:00,sold,3/24/2021,TRUE,246
1581,6/20/2021,2021,воскресенье,Орландо,Балет,18+,Новая сцена,14:00,sold,3/24/2021,TRUE,246
1584,6/23/2021,2021,среда,Мазепа,Опера,12+,Историческая сцена,19:00,sold,6/23/2021,TRUE,246
1585,6/24/2021,2021,четверг,Мазепа,Опера,12+,Историческая сцена,19:00,sold,6/23/2021,TRUE,246
1588,6/25/2021,2021,пятница,Мазепа,Опера,12+,Историческая сцена,19:00,sold,6/23/2021,TRUE,246
1590,6/26/2021,2021,суббота,Мазепа,Опера,12+,Историческая сцена,19:00,sold,6/23/2021,TRUE,246
1592,6/27/2021,2021,воскресенье,Мазепа,Опера,12+,Историческая сцена,19:00,sold,6/23/2021,TRUE,246
1594,6/30/2021,2021,среда,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,246
1596,7/1/2021,2021,четверг,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,246
1597,7/1/2021,2021,четверг,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,246
1598,7/2/2021,2021,пятница,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,246
1599,7/2/2021,2021,пятница,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,246
1600,7/3/2021,2021,суббота,Чайка,Балет,16+,Новая сцена,12:00,sold,7/1/2021,TRUE,246
1601,7/3/2021,2021,суббота,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,246
1603,7/4/2021,2021,воскресенье,Путешествие в Реймс,Опера,12+,Историческая сцена,12:00,sold,12/12/2018,TRUE,246
1604,7/4/2021,2021,воскресенье,Чайка,Балет,16+,Новая сцена,14:00,sold,7/1/2021,TRUE,246
1606,7/4/2021,2021,воскресенье,Путешествие в Реймс,Опера,12+,Историческая сцена,19:00,sold,12/12/2018,TRUE,246
1608,7/7/2021,2021,среда,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,246
1609,7/7/2021,2021,среда,Севильский цирюльник,Опера,12+,Новая сцена,19:00,sold,11/3/2018,TRUE,246
1610,7/8/2021,2021,четверг,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,246
1611,7/8/2021,2021,четверг,Севильский цирюльник,Опера,12+,Новая сцена,19:00,sold,11/3/2018,TRUE,246
1613,7/9/2021,2021,пятница,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,246
1614,7/9/2021,2021,пятница,Севильский цирюльник,Опера,12+,Новая сцена,19:00,sold,11/3/2018,TRUE,246
1615,7/10/2021,2021,суббота,Анна Каренина ,Балет,16+ ,Историческая сцена,12:00,sold,3/23/2018,TRUE,246
1616,7/10/2021,2021,суббота,Севильский цирюльник,Опера,12+,Новая сцена,14:00,sold,11/3/2018,TRUE,246
1617,7/10/2021,2021,суббота,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,246
1619,7/11/2021,2021,воскресенье,Анна Каренина ,Балет,16+ ,Историческая сцена,14:00,sold,3/23/2018,TRUE,246
1621,7/13/2021,2021,вторник,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,246
1622,7/14/2021,2021,среда,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,246
1623,7/15/2021,2021,четверг,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,246
1625,7/16/2021,2021,пятница,Жизель,Балет,12+ ,Историческая сцена,19:00,sold,5/2/1987,TRUE,246
1627,7/17/2021,2021,суббота,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,246
1629,7/18/2021,2021,воскресенье,Дон Кихот,Балет,6+,Историческая сцена,12:00,sold,2/2/2016,TRUE,246
1631,7/18/2021,2021,воскресенье,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,246
1639,9/13/2021,2021,понедельник,Пиковая дама,Опера,16+,Историческая сцена,19:00,sold,2/15/2018,TRUE,247
1642,9/14/2021,2021,вторник,Пиковая дама,Опера,16+,Историческая сцена,19:00,sold,2/15/2018,TRUE,247
1644,9/15/2021,2021,среда,Пиковая дама,Опера,16+,Историческая сцена,19:00,sold,2/15/2018,TRUE,247
1647,9/17/2021,2021,пятница,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,247
1648,9/17/2021,2021,пятница,Севильский цирюльник,Опера,12+,Новая сцена,19:00,sold,11/3/2018,TRUE,247
1649,9/18/2021,2021,суббота,Лебединое озеро,Балет,12+,Историческая сцена,12:00,sold,3/2/2001,TRUE,247
1650,9/18/2021,2021,суббота,Севильский цирюльник,Опера,12+,Новая сцена,12:00,sold,11/3/2018,TRUE,247
1651,9/18/2021,2021,суббота,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,247
1652,9/18/2021,2021,суббота,Севильский цирюльник,Опера,12+,Новая сцена,19:00,sold,11/3/2018,TRUE,247
1654,9/19/2021,2021,воскресенье,Лебединое озеро,Балет,12+,Историческая сцена,14:00,sold,3/2/2001,TRUE,247
1655,9/19/2021,2021,воскресенье,Севильский цирюльник,Опера,12+,Новая сцена,14:00,sold,11/3/2018,TRUE,247
1658,9/21/2021,2021,вторник,Четыре персонажа в поисках сюжета,Балет,12+,Новая сцена,19:00,sold,9/10/2020,TRUE,247
1660,9/22/2021,2021,среда,Борис Годунов,Опера,12+,Историческая сцена,19:00,sold,12/1/2011,TRUE,247
1661,9/22/2021,2021,среда,Четыре персонажа в поисках сюжета,Балет,12+,Новая сцена,19:00,sold,9/10/2020,TRUE,247
1663,9/23/2021,2021,четверг,Борис Годунов,Опера,12+,Историческая сцена,19:00,sold,12/1/2011,TRUE,247
1665,9/24/2021,2021,пятница,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,247
1666,9/24/2021,2021,пятница,Орландо,Балет,18+,Новая сцена,19:00,sold,3/24/2021,TRUE,247
1668,9/25/2021,2021,суббота,Орландо,Балет,18+,Новая сцена,12:00,sold,3/24/2021,TRUE,247
1669,9/25/2021,2021,суббота,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,247
1670,9/25/2021,2021,суббота,Орландо,Балет,18+,Новая сцена,19:00,sold,3/24/2021,TRUE,247
1672,9/26/2021,2021,воскресенье,Царская невеста,Опера,12+,Историческая сцена,14:00,sold,2/22/2014,TRUE,247
1673,9/26/2021,2021,воскресенье,Орландо,Балет,18+,Новая сцена,14:00,sold,3/24/2021,TRUE,247
1675,9/29/2021,2021,среда,Свадьба Фигаро,Опера,12+,Новая сцена,19:00,sold,4/25/2015,TRUE,247
1677,9/30/2021,2021,четверг,Свадьба Фигаро,Опера,12+,Новая сцена,19:00,sold,4/25/2015,TRUE,247
1678,10/1/2021,2021,пятница,Баядерка,Балет,12+,Историческая сцена,19:00,sold,1/24/2013,TRUE,247
1679,10/1/2021,2021,пятница,Свадьба Фигаро,Опера,12+,Новая сцена,19:00,sold,4/25/2015,TRUE,247
1681,10/2/2021,2021,суббота,Баядерка,Балет,12+,Историческая сцена,12:00,sold,1/24/2013,TRUE,247
1682,10/2/2021,2021,суббота,Баядерка,Балет,12+,Историческая сцена,19:00,sold,1/24/2013,TRUE,247
1683,10/2/2021,2021,суббота,Свадьба Фигаро,Опера,12+,Новая сцена,19:00,sold,4/25/2015,TRUE,247
1686,10/3/2021,2021,воскресенье,Баядерка,Балет,12+,Историческая сцена,14:00,sold,1/24/2013,TRUE,247
1687,10/3/2021,2021,воскресенье,Свадьба Фигаро,Опера,12+,Новая сцена,14:00,sold,4/25/2015,TRUE,247
1692,10/5/2021,2021,вторник,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,247
1694,10/6/2021,2021,среда,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,247
1697,10/7/2021,2021,четверг,Садко,Опера,16+,Историческая сцена,19:00,sold,2/14/2020,TRUE,247
1698,10/7/2021,2021,четверг,Онегин,Балет,12+,Новая сцена,19:00,sold,7/12/2013,TRUE,247
1699,10/8/2021,2021,пятница,Садко,Опера,16+,Историческая сцена,19:00,sold,2/14/2020,TRUE,247
1701,10/9/2021,2021,суббота,Садко,Опера,16+,Историческая сцена,19:00,sold,2/14/2020,TRUE,247
1703,10/10/2021,2021,воскресенье,Садко,Опера,16+,Историческая сцена,19:00,sold,2/14/2020,TRUE,247
1704,10/12/2021,2021,вторник,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,247
1705,10/12/2021,2021,вторник,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,247
1708,10/13/2021,2021,среда,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,247
1709,10/13/2021,2021,среда,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,247
1710,10/14/2021,2021,четверг,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,247
1712,10/15/2021,2021,пятница,Дочь фараона,Балет,12+,Историческая сцена,19:00,sold,7/19/2018,TRUE,247
1713,10/15/2021,2021,пятница,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,247
1715,10/16/2021,2021,суббота,Дочь фараона,Балет,12+,Историческая сцена,12:00,sold,7/19/2018,TRUE,247
1717,10/16/2021,2021,суббота,Дочь фараона,Балет,12+,Историческая сцена,19:00,sold,7/19/2018,TRUE,247
1718,10/16/2021,2021,суббота,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,247
1721,10/17/2021,2021,воскресенье,Дочь фараона,Балет,12+,Историческая сцена,14:00,sold,7/19/2018,TRUE,247
1723,10/17/2021,2021,воскресенье,Тоска,Опера,12+,Новая сцена,19:00,sold,4/21/2021,TRUE,247
1728,10/20/2021,2021,среда,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,247
1730,10/21/2021,2021,четверг,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,247
1731,10/22/2021,2021,пятница,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,247
1732,10/22/2021,2021,пятница,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,247
1733,10/23/2021,2021,суббота,Чайка,Балет,16+,Новая сцена,12:00,sold,7/1/2021,TRUE,247
1734,10/23/2021,2021,суббота,Саломея,Опера,16+,Историческая сцена,19:00,sold,2/25/2021,TRUE,247
1735,10/23/2021,2021,суббота,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,247
1736,10/24/2021,2021,воскресенье,Чайка,Балет,16+,Новая сцена,14:00,sold,7/1/2021,TRUE,247
1739,10/28/2021,2021,четверг,Спартак,Балет,12+,Историческая сцена,19:00,sold,4/9/1968,TRUE,247
1742,10/29/2021,2021,пятница,Спартак,Балет,12+,Историческая сцена,19:00,sold,4/9/1968,TRUE,247
1744,10/30/2021,2021,суббота,Жизель,Балет,12+ ,Историческая сцена,19:00,sold,5/2/1987,TRUE,247
1746,10/31/2021,2021,воскресенье,Жизель,Балет,12+ ,Историческая сцена,12:00,sold,5/2/1987,TRUE,247
1748,10/31/2021,2021,воскресенье,Жизель,Балет,12+ ,Историческая сцена,19:00,sold,5/2/1987,TRUE,247
1750,11/3/2021,2021,среда,Лебединое озеро,Балет,12+,Историческая сцена,19:00,sold,3/2/2001,TRUE,247
1751,11/3/2021,2021,среда,Дон Жуан,Опера,16+,Новая сцена,19:00,sold,11/3/2021,TRUE,247
1753,11/4/2021,2021,четверг,Спартак,Балет,12+,Историческая сцена,19:00,sold,4/9/1968,TRUE,247
1754,11/4/2021,2021,четверг,Дон Жуан,Опера,16+,Новая сцена,19:00,sold,11/3/2021,TRUE,247
1756,11/5/2021,2021,пятница,Спартак,Балет,12+,Историческая сцена,19:00,sold,4/9/1968,TRUE,247
1757,11/5/2021,2021,пятница,Дон Жуан,Опера,16+,Новая сцена,19:00,sold,11/3/2021,TRUE,247
1761,11/6/2021,2021,суббота,Спартак,Балет,12+,Историческая сцена,19:00,sold,4/9/1968,TRUE,247
1762,11/6/2021,2021,суббота,Дон Жуан,Опера,16+,Новая сцена,19:00,sold,11/3/2021,TRUE,247
1764,11/7/2021,2021,воскресенье,Спартак,Балет,12+,Историческая сцена,18:00,sold,4/9/1968,TRUE,247
1765,11/7/2021,2021,воскресенье,Дон Жуан,Опера,16+,Новая сцена,19:00,sold,11/3/2021,TRUE,247
1766,11/9/2021,2021,вторник,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,247
1768,11/10/2021,2021,среда,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,247
1769,11/10/2021,2021,среда,Иоланта,Опера,12+ ,Новая сцена,19:00,sold,10/28/2015,TRUE,247
1771,11/11/2021,2021,четверг,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,247
1772,11/11/2021,2021,четверг,Иоланта,Опера,12+ ,Новая сцена,19:00,sold,10/28/2015,TRUE,247
1773,11/12/2021,2021,пятница,Кармен,Опера,16+,Историческая сцена,19:00,sold,7/15/2015,TRUE,247
1775,11/13/2021,2021,суббота,Коппелия,Балет,12+,Новая сцена,12:00,sold,4/20/2018,TRUE,247
1776,11/13/2021,2021,суббота,Кармен,Опера,16+,Историческая сцена,19:00,sold,7/15/2015,TRUE,247
1777,11/13/2021,2021,суббота,Коппелия,Балет,12+,Новая сцена,19:00,sold,4/20/2018,TRUE,247
1779,11/14/2021,2021,воскресенье,Коппелия,Балет,12+,Новая сцена,14:00,sold,4/20/2018,TRUE,247
1781,11/14/2021,2021,воскресенье,Кармен,Опера,16+,Историческая сцена,19:00,sold,7/15/2015,TRUE,247
1784,11/17/2021,2021,среда,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,247
1786,11/18/2021,2021,четверг,Анна Каренина ,Балет,16+ ,Историческая сцена,19:00,sold,3/23/2018,TRUE,247
1787,11/19/2021,2021,пятница,Идиот,Опера,16+,Новая сцена,19:00,sold,2/12/2017,TRUE,247
1789,11/20/2021,2021,суббота,Раймонда,Балет,12+ ,Историческая сцена,12:00,sold,5/10/2003,TRUE,247
1790,11/20/2021,2021,суббота,Раймонда,Балет,12+ ,Историческая сцена,19:00,sold,5/10/2003,TRUE,247
1791,11/20/2021,2021,суббота,Идиот,Опера,16+,Новая сцена,19:00,sold,2/12/2017,TRUE,247
1793,11/21/2021,2021,воскресенье,Раймонда,Балет,12+ ,Историческая сцена,14:00,sold,5/10/2003,TRUE,247
1794,11/21/2021,2021,воскресенье,Идиот,Опера,16+,Новая сцена,14:00,sold,2/12/2017,TRUE,247
1798,11/24/2021,2021,среда,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,247
1800,11/25/2021,2021,четверг,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,247
1801,11/26/2021,2021,пятница,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,247
1803,11/27/2021,2021,суббота,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,247
1804,11/28/2021,2021,воскресенье,Травиата,Опера,16+ ,Историческая сцена,19:00,sold,10/7/2012,TRUE,247
1806,12/1/2021,2021,среда,Мастер и Маргарита,Балет,16+,Новая сцена,19:00,sold,12/1/2021,TRUE,247
1807,12/2/2021,2021,четверг,Мастер и Маргарита,Балет,16+,Новая сцена,19:00,sold,12/1/2021,TRUE,247
1809,12/3/2021,2021,пятница,Мастер и Маргарита,Балет,16+,Новая сцена,19:00,sold,12/1/2021,TRUE,247
1811,12/4/2021,2021,суббота,Мастер и Маргарита,Балет,16+,Новая сцена,19:00,sold,12/1/2021,TRUE,247
1813,12/5/2021,2021,воскресенье,Мастер и Маргарита,Балет,16+,Новая сцена,14:00,sold,12/1/2021,TRUE,247
1816,12/8/2021,2021,среда,Иван Грозный,Балет,16+ ,Историческая сцена,19:00,sold,11/8/2012,TRUE,247
1818,12/9/2021,2021,четверг,Иван Грозный,Балет,16+ ,Историческая сцена,19:00,sold,11/8/2012,TRUE,247
1821,12/11/2021,2021,суббота,Зимняя сказка,Балет,12+,Историческая сцена,12:00,sold,4/4/2019,TRUE,247
1824,12/11/2021,2021,суббота,Зимняя сказка,Балет,12+,Историческая сцена,19:00,sold,4/4/2019,TRUE,247
1826,12/12/2021,2021,воскресенье,Зимняя сказка,Балет,12+,Историческая сцена,14:00,sold,4/4/2019,TRUE,247
1828,12/14/2021,2021,вторник,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,247
1829,12/15/2021,2021,среда,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,247
1831,12/16/2021,2021,четверг,Чайка,Балет,16+,Новая сцена,19:00,sold,7/1/2021,TRUE,247
1837,12/18/2021,2021,суббота,Ромео и Джульетта,Балет,12+,Новая сцена,19:00,sold,11/22/2017,TRUE,247
1839,12/19/2021,2021,воскресенье,Ромео и Джульетта,Балет,12+,Новая сцена,14:00,sold,11/22/2017,TRUE,247
1842,12/22/2021,2021,среда,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1843,12/23/2021,2021,четверг,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1844,12/23/2021,2021,четверг,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,247
1846,12/24/2021,2021,пятница,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1847,12/24/2021,2021,пятница,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,247
1849,12/25/2021,2021,суббота,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1851,12/25/2021,2021,суббота,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1852,12/25/2021,2021,суббота,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,247
1854,12/26/2021,2021,воскресенье,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1856,12/26/2021,2021,воскресенье,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1857,12/26/2021,2021,воскресенье,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,247
1858,12/28/2021,2021,вторник,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1859,12/28/2021,2021,вторник,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1860,12/29/2021,2021,среда,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1861,12/29/2021,2021,среда,История Кая и Герды,Опера,6+,Новая сцена,12:00,sold,11/28/2014,TRUE,247
1862,12/29/2021,2021,среда,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1863,12/29/2021,2021,среда,История Кая и Герды,Опера,6+,Новая сцена,19:00,sold,11/28/2014,TRUE,247
1865,12/30/2021,2021,четверг,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1866,12/30/2021,2021,четверг,История Кая и Герды,Опера,6+,Новая сцена,12:00,sold,11/28/2014,TRUE,247
1867,12/30/2021,2021,четверг,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1868,12/30/2021,2021,четверг,История Кая и Герды,Опера,6+,Новая сцена,19:00,sold,11/28/2014,TRUE,247
1870,12/31/2021,2021,пятница,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1871,12/31/2021,2021,пятница,История Кая и Герды,Опера,6+,Новая сцена,12:00,sold,11/28/2014,TRUE,247
1872,12/31/2021,2021,пятница,Щелкунчик,Балет,6+,Историческая сцена,18:00,sold,3/12/1966,TRUE,247
1873,12/31/2021,2021,пятница,История Кая и Герды,Опера,6+,Новая сцена,18:00,sold,11/28/2014,TRUE,247
1875,1/2/2022,2022,воскресенье,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1876,1/2/2022,2022,воскресенье,История Кая и Герды,Опера,6+,Новая сцена,19:00,sold,11/28/2014,TRUE,247
1878,1/3/2022,2022,понедельник,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1879,1/3/2022,2022,понедельник,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1881,1/4/2022,2022,вторник,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1882,1/4/2022,2022,вторник,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1884,1/5/2022,2022,среда,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1885,1/5/2022,2022,среда,Сказка о царе Салтане,Опера,12+,Новая сцена,12:00,sold,9/26/2019,TRUE,247
1886,1/5/2022,2022,среда,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1887,1/5/2022,2022,среда,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,247
1888,1/6/2022,2022,четверг,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,247
1890,1/6/2022,2022,четверг,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,247
1891,1/6/2022,2022,четверг,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,247
1892,1/7/2022,2022,пятница,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,247
